observed_at,asset_id,site_id,cell_id,is_operating,operating_state,product_type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,generator_version
2026-08-11T23:10:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,H,299.4603,309.9966,1543.9382,44.5495,162.5821,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,301.1622,310.3317,1551.6061,39.4503,114.5374,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,299.7804,309.1785,1921.396,23.5345,123.7129,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,H,298.105,309.1575,1486.8641,53.9832,79.3361,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,300.8335,310.6936,1586.376,37.2609,113.4999,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,302.154,312.2189,1674.8289,32.9599,80.7527,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,298.6961,308.5638,1690.5287,29.4503,91.9473,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,M,302.5118,312.1319,1997.9954,19.3539,154.3233,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,300.1126,310.5092,1655.3729,34.984,56.4128,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,300.8512,310.6229,1843.9955,26.9092,161.0611,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,300.2579,309.1579,2042.4375,17.6603,168.4306,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,M,297.3377,307.8297,1580.4123,42.9671,79.9141,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,297.683,308.9798,1636.8194,36.1869,84.635,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,H,296.6242,307.3604,1836.2101,23.3196,174.7838,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,300.3323,309.9855,1625.0377,33.7115,130.194,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,M,297.2772,308.8938,1589.875,39.8336,167.196,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,300.0397,309.62,1469.6907,46.5738,153.1824,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,298.8557,309.047,1410.0002,51.0921,113.9926,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,L,298.8184,309.0155,1338.0549,55.0528,145.049,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,M,296.9946,308.5335,1433.3359,52.925,98.5159,relation-reasoning-agent-eval-v3.1
2026-08-11T23:20:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,M,300.4115,310.6907,1516.6695,40.3417,163.8415,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,300.2381,310.1804,1627.1096,36.899,114.5374,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,298.9596,309.6598,1924.615,22.3746,123.7129,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,H,297.4958,308.2834,1498.6002,53.2726,79.3361,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,303.3028,313.2135,1642.3264,37.5008,113.4999,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,304.0771,313.725,1749.4605,29.2741,80.7527,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,297.8186,307.3579,1604.3431,35.521,91.9473,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,M,302.3888,312.1355,1949.331,20.6256,154.3233,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,300.0346,309.8347,1781.6278,28.2821,56.4128,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,303.9367,313.1005,2169.8113,17.8514,161.0611,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,299.2817,308.3473,1678.5109,27.7933,168.4306,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,M,296.2765,307.1041,1565.3182,42.3205,79.9141,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,297.3744,308.1456,1577.8434,45.1821,84.635,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,H,298.1754,308.7744,1612.5247,28.0101,174.7838,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,297.7732,307.7256,1471.2275,44.862,130.194,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,M,299.0912,309.5699,1469.3275,48.3947,167.196,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,300.5236,309.7181,1528.9986,48.9878,153.1824,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,298.1499,308.8062,1434.3544,45.3812,113.9926,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,L,299.5025,309.4181,1362.288,52.6172,145.049,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,M,296.2911,307.8728,1475.9379,49.712,98.5159,relation-reasoning-agent-eval-v3.1
2026-08-11T23:30:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,M,300.4175,310.3229,1472.3655,43.5507,163.8415,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,299.9133,309.4094,1626.0554,34.8457,115.3746,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,L,299.0816,310.0268,1593.5556,33.7506,124.7831,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,297.6621,308.419,1401.7132,57.7096,80.6584,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,M,304.1495,313.6062,1783.1815,29.0987,114.1969,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,303.6081,313.2288,1706.814,35.2126,81.949,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,298.6238,308.443,1523.9348,38.9816,92.776,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,301.5806,311.1714,1667.1069,29.373,155.2267,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,301.5377,310.5343,1942.065,23.4519,57.2521,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,304.1971,313.1823,2209.3205,17.2139,161.7936,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,299.9221,309.0452,1492.9053,39.2904,169.2913,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,H,296.943,307.3924,1546.0408,45.7524,80.8713,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,M,295.928,307.7282,1591.2619,45.0565,85.4489,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,298.8943,309.3615,1420.3624,45.0962,176.0457,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,L,298.2331,307.9005,1451.6815,53.6794,131.311,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,301.0054,311.0194,1610.5068,36.1387,168.1895,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,M,297.0744,307.6167,1526.4226,51.1884,153.8879,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,298.0867,308.166,1478.4282,38.9859,114.7393,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,L,299.301,309.8393,1419.707,44.2133,145.901,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,H,295.6959,307.314,1556.5792,39.8704,99.4145,relation-reasoning-agent-eval-v3.1
2026-08-11T23:40:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,297.8104,308.6614,1586.4133,36.6214,164.8124,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,300.7276,309.8892,1502.4762,50.5313,115.3746,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,L,301.0918,310.9793,1541.5734,34.736,124.7831,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,298.5728,309.0098,1458.184,53.7477,80.6584,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,M,303.8674,313.5181,1875.5423,25.4147,114.1969,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,303.8976,312.7976,1620.5879,39.8442,81.949,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,299.8533,309.5796,1365.1316,56.4303,92.776,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,300.5277,310.415,1836.3549,24.229,155.2267,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,300.9687,310.8489,1793.9274,30.0951,57.2521,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,301.6696,311.6127,2167.8446,18.7768,161.7936,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,299.886,309.4451,1728.0043,26.8926,169.2913,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,H,298.9785,309.3799,1757.8754,29.7638,80.8713,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,M,297.7939,308.5871,1515.5214,50.7708,85.4489,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,300.5475,310.3882,1569.1594,36.887,176.0457,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,L,299.8551,309.4034,1448.67,53.8321,131.311,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,300.7861,310.4043,1714.2099,31.4285,168.1895,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,M,298.8408,308.5747,1484.531,61.0976,153.8879,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,300.5034,310.7355,1390.4099,51.0397,114.7393,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,L,298.4852,309.3062,1515.0642,36.8384,145.901,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,H,294.8624,306.644,1592.4766,33.9747,99.4145,relation-reasoning-agent-eval-v3.1
2026-08-11T23:50:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,300.6001,310.3913,1487.9104,45.5777,164.8124,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,301.2109,311.3385,1502.1021,50.6398,116.0728,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,299.0886,309.8853,1490.6298,40.2014,125.6019,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,299.4707,309.0923,1669.8538,33.6349,81.3706,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,M,300.0002,310.1115,1716.0127,34.4379,115.1691,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,L,302.8336,311.8371,1630.599,38.0299,83.2837,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,M,299.5059,308.7669,1439.0039,52.5447,93.5747,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,300.7747,310.2554,1558.5188,35.8895,156.0103,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,M,300.089,310.035,1670.9201,32.8851,58.0652,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,301.6002,311.6993,1903.92,23.555,162.5756,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,300.8769,310.4831,1662.4616,28.3418,170.1559,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,M,299.8837,310.3313,1608.2968,36.7899,82.1628,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,298.8117,309.1396,1681.921,33.5144,86.5234,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,M,298.4679,309.0571,1591.481,33.3055,176.8569,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,H,300.9636,310.5791,1549.7251,39.5173,132.0326,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,298.102,308.2343,1574.9266,38.0548,168.9188,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,M,296.831,307.2779,1527.6145,59.6824,154.9216,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,M,299.9888,309.966,1440.1385,46.1256,115.5441,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,M,300.453,310.554,1401.7175,47.7506,146.7012,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,H,297.4123,307.7612,1634.3553,31.5305,100.5917,relation-reasoning-agent-eval-v3.1
2026-08-12T00:00:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,M,298.8515,309.0853,1418.5649,56.7374,165.5339,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,300.4555,310.0648,1493.7178,48.9152,116.0728,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,298.9772,310.3875,1451.1529,42.8438,125.6019,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,298.6666,309.1813,1563.0435,44.098,81.3706,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,M,298.0137,308.6993,1648.9905,37.8784,115.1691,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,L,301.3391,310.6505,1462.0823,51.1154,83.2837,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,M,300.9573,309.8573,1453.0575,52.0767,93.5747,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,299.9028,309.5392,1549.6552,37.871,156.0103,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,M,297.6747,309.4082,1631.2081,33.8112,58.0652,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,299.3756,309.7822,1623.8831,32.1334,162.5756,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,303.0427,312.0267,1753.6848,25.7176,170.1559,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,M,300.4165,310.602,1755.4383,30.5768,82.1628,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,299.1622,308.737,1640.4935,38.2829,86.5234,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,M,301.6269,310.8496,1429.0583,43.9226,176.8569,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,H,298.4633,308.6869,1484.8815,48.8962,132.0326,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,299.1376,308.8087,1562.2748,35.9276,168.9188,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,M,296.7339,308.3975,1539.9724,53.3767,154.9216,relation-reasoning-agent-eval-v3.1
