observed_at,asset_id,site_id,cell_id,is_operating,operating_state,voltage_raw,rotation_raw,pressure_raw,vibration_raw,relative_vibration_z,relative_vibration_zone,generator_version
2026-08-25T19:10:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,166.2259,471.1458,104.6145,39.4469,-0.4067,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:10:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,196.1439,465.1335,100.6472,34.7016,-1.3384,B,relation-reasoning-agent-eval-v3.1
2026-08-25T19:10:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,168.754,491.5882,93.8991,32.2324,-1.5005,B,relation-reasoning-agent-eval-v3.1
2026-08-25T19:20:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,174.6608,452.3284,100.0895,36.5691,-0.4734,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:20:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,149.2308,520.5312,92.458,43.9571,0.7064,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:20:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,176.8864,512.2895,99.2967,35.4953,-1.1385,B,relation-reasoning-agent-eval-v3.1
2026-08-25T19:20:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,192.9282,485.2037,103.558,38.358,-0.6613,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:20:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,164.568,494.9439,93.8619,36.5152,-0.7074,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:30:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,174.1105,442.5736,99.036,37.9171,-0.2238,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:30:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,171.5295,536.0864,100.3195,39.2506,-0.1652,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:30:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,189.1028,535.1614,99.9225,34.8081,-1.2658,B,relation-reasoning-agent-eval-v3.1
2026-08-25T19:30:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,165.9065,479.8126,99.9393,43.0504,0.2076,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:30:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,138.406,487.4805,89.726,38.0491,-0.4233,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:40:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,168.9302,431.1059,103.9864,35.2326,-0.7209,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:40:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,159.9313,531.6938,100.8146,38.9357,-0.2235,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:40:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,189.1431,497.9562,96.8192,36.6321,-0.928,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:40:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,175.6439,511.2251,99.7355,41.9333,0.0008,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:40:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,147.605,427.3246,95.1842,41.6198,0.2379,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:50:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,170.8905,460.0297,99.1303,27.7516,-2.1063,C,relation-reasoning-agent-eval-v3.1
2026-08-25T19:50:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,151.639,546.0329,99.3352,42.5528,0.4463,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:50:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,182.8829,518.1589,88.2183,37.594,-0.7498,A,relation-reasoning-agent-eval-v3.1
2026-08-25T19:50:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,192.8516,454.8077,98.7193,50.4884,1.585,B,relation-reasoning-agent-eval-v3.1
2026-08-25T19:50:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,154.4419,428.125,94.1003,40.4698,0.025,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:00:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,170.3958,446.1807,102.5653,28.3119,-2.0025,C,relation-reasoning-agent-eval-v3.1
2026-08-25T20:00:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,148.1124,559.2228,101.8011,47.8665,1.4303,B,relation-reasoning-agent-eval-v3.1
2026-08-25T20:00:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,176.7102,512.0099,92.2913,37.7004,-0.7302,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:00:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,181.6755,413.5278,103.3473,46.0533,0.7637,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:00:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,154.1372,448.5896,96.5598,43.2017,0.5309,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:10:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,176.0438,494.7896,100.7727,34.4588,-0.8642,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:10:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,156.8997,541.5236,101.1138,42.9623,0.5222,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:10:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,185.793,458.2054,92.293,34.294,-1.361,B,relation-reasoning-agent-eval-v3.1
2026-08-25T20:10:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,208.1362,421.3573,109.4111,41.495,-0.0804,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:10:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,170.7627,400.2081,100.1951,44.6058,0.7909,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:20:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,188.8056,503.2922,97.955,38.8668,-0.0479,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:20:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,159.529,513.0087,103.4681,39.8741,-0.0497,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:20:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,182.5475,481.5718,96.9918,36.9579,-0.8676,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:20:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,191.6766,450.8719,110.7943,41.5657,-0.0673,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:20:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,173.422,398.9796,101.0257,49.251,1.6511,B,relation-reasoning-agent-eval-v3.1
2026-08-25T20:30:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,184.092,467.1336,107.5846,38.0705,-0.1954,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:30:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,153.8039,519.6281,102.736,33.3412,-1.2595,B,relation-reasoning-agent-eval-v3.1
2026-08-25T20:30:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,191.3515,488.8416,99.4156,38.1425,-0.6483,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:30:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,193.2734,441.7468,104.9138,39.3516,-0.4773,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:30:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,170.5697,447.6011,97.429,56.6046,3.0129,D,relation-reasoning-agent-eval-v3.1
2026-08-25T20:40:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,174.0974,435.7926,114.4813,36.9989,-0.3938,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:40:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,175.2506,491.5409,99.1495,30.7625,-1.7371,B,relation-reasoning-agent-eval-v3.1
2026-08-25T20:40:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,190.0182,422.0807,99.1109,41.8399,0.0364,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:40:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,173.2861,416.1953,111.9944,38.9598,-0.5499,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:40:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,155.272,465.8651,97.9437,46.6915,1.1771,B,relation-reasoning-agent-eval-v3.1
2026-08-25T20:50:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,169.7902,430.4302,114.9414,36.3537,-0.5133,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:50:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,194.6962,503.3842,96.5295,39.3172,-0.1529,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:50:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,205.089,451.7879,95.0223,41.7885,0.0269,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:50:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,166.433,402.2462,105.862,39.0518,-0.5328,A,relation-reasoning-agent-eval-v3.1
2026-08-25T20:50:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,166.635,483.8151,95.6769,38.4288,-0.353,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:00:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,170.2311,463.4682,108.627,32.5956,-1.2093,B,relation-reasoning-agent-eval-v3.1
2026-08-25T21:00:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,174.7424,544.7825,93.2451,41.1478,0.1861,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:00:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,198.9494,391.2844,94.5477,42.4122,0.1424,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:00:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,177.1396,383.8027,107.1909,41.7258,-0.0377,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:00:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,172.0815,498.5932,95.3032,38.5081,-0.3383,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:10:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,166.5346,491.5102,109.8328,34.3577,-0.883,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:10:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,175.521,512.9854,89.2912,41.1434,0.1853,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:10:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,199.7703,408.4559,95.9437,43.4515,0.3349,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:10:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,151.8545,410.1916,102.9684,36.4772,-1.0096,B,relation-reasoning-agent-eval-v3.1
2026-08-25T21:10:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,171.7899,488.5339,106.6028,38.1582,-0.4031,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:20:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,179.9315,466.5577,101.8792,38.0356,-0.2019,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:20:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,173.2497,514.5287,94.3914,41.5004,0.2514,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:20:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,200.1919,396.4297,93.2352,45.8872,0.7859,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:20:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,165.818,438.0192,106.9545,35.8222,-1.1309,B,relation-reasoning-agent-eval-v3.1
2026-08-25T21:20:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,165.4059,509.1967,98.293,36.064,-0.7909,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:30:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,174.2111,453.3696,104.2092,36.8368,-0.4239,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:30:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,168.4294,485.1983,99.1367,36.4108,-0.6911,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:30:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,186.561,366.1687,102.0899,44.2222,0.4776,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:30:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,190.4842,440.4003,106.4287,29.6106,-2.2812,C,relation-reasoning-agent-eval-v3.1
2026-08-25T21:30:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,154.3891,504.0765,100.6242,39.2202,-0.2064,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:40:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,171.2684,461.4277,109.4634,35.1547,-0.7354,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:40:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,165.3405,493.4204,101.2937,39.8528,-0.0537,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:40:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,185.2715,389.865,104.4131,43.1462,0.2783,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:40:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,182.2375,411.4822,106.1892,36.788,-0.9521,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:40:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,154.9791,478.8511,100.7946,36.7055,-0.6721,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:50:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,177.6815,479.0868,107.379,36.0616,-0.5674,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:50:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,156.6098,498.4623,105.6083,41.5231,0.2556,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:50:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,177.1734,386.6205,108.6175,37.9072,-0.6918,A,relation-reasoning-agent-eval-v3.1
2026-08-25T21:50:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,200.5687,421.3478,102.7762,35.085,-1.2674,B,relation-reasoning-agent-eval-v3.1
2026-08-25T21:50:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,151.3611,498.7902,102.1409,41.7638,0.2646,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:00:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,169.3438,474.4122,113.2685,36.8873,-0.4145,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:00:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,176.1187,566.6687,108.1505,36.0704,-0.7541,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:00:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,176.8704,384.0017,99.2008,32.7901,-1.6395,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:00:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,191.6581,411.2623,101.5155,33.7555,-1.5136,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:00:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,151.1251,470.6124,102.0661,40.7461,0.0761,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:10:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,169.3268,475.3709,110.8272,48.2015,1.6807,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:10:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,179.3675,493.9611,105.9918,35.9531,-0.7759,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:10:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,175.2977,386.3163,101.6106,32.7543,-1.6461,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:10:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,184.4973,433.9691,97.7211,32.8563,-1.6802,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:10:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,135.1331,468.1274,99.4321,43.3702,0.5621,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:20:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,166.3432,468.1808,114.9056,46.7674,1.4151,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:20:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,175.2845,466.9685,105.319,30.6657,-1.755,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:20:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,167.101,361.6922,92.9527,35.9874,-1.0474,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:20:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,190.5776,406.0717,97.9695,37.7269,-0.7782,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:20:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,128.8957,510.0898,94.0689,47.4364,1.3151,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:30:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,155.9624,507.7468,109.5689,47.5356,1.5574,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:30:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,168.0812,471.8449,101.3678,34.634,-1.0201,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:30:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,161.9,372.8252,98.4626,42.7716,0.209,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:30:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,199.0339,482.2893,95.6464,39.1517,-0.5143,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:30:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,135.0675,453.1594,93.9158,42.2078,0.3468,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:40:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,145.1536,449.9829,110.4381,40.6061,0.2742,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:40:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,155.802,457.8834,94.0189,37.6228,-0.4666,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:40:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,166.4144,418.9476,94.8507,46.6493,0.9271,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:40:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,189.1807,481.9,93.2694,36.6342,-0.9805,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:40:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,150.492,413.3601,87.9484,44.0326,0.6847,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:50:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,151.7184,465.6611,102.5454,38.3905,-0.1361,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:50:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,146.2512,420.7525,95.8401,35.2208,-0.9115,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:50:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,162.7553,433.2471,98.3683,43.8313,0.4052,A,relation-reasoning-agent-eval-v3.1
2026-08-25T22:50:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,178.8642,465.027,95.6431,47.5658,1.0438,B,relation-reasoning-agent-eval-v3.1
2026-08-25T22:50:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,146.6773,402.0011,94.6742,41.8407,0.2788,A,relation-reasoning-agent-eval-v3.1
2026-08-25T23:00:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,154.9428,482.9262,100.3329,38.127,-0.1849,A,relation-reasoning-agent-eval-v3.1
2026-08-25T23:00:00+09:00,CMP-S02-L02-01,S02,S02-L02,1,running,144.9104,442.4953,93.4958,43.1207,0.5515,A,relation-reasoning-agent-eval-v3.1
2026-08-25T23:00:00+09:00,CMP-S02-L03-01,S02,S02-L03,1,running,179.8829,451.8719,97.4607,45.6613,0.7441,A,relation-reasoning-agent-eval-v3.1
2026-08-25T23:00:00+09:00,CMP-S02-L04-01,S02,S02-L04,1,running,188.5866,468.7056,98.5836,45.0752,0.5826,A,relation-reasoning-agent-eval-v3.1
2026-08-25T23:00:00+09:00,CMP-S02-L05-01,S02,S02-L05,1,running,140.7751,396.7053,97.913,34.3161,-1.1146,B,relation-reasoning-agent-eval-v3.1
2026-08-25T23:10:00+09:00,CMP-S02-L01-01,S02,S02-L01,1,running,148.0275,468.883,99.4885,38.4382,-0.1273,A,relation-reasoning-agent-eval-v3.1
