observed_at,asset_id,site_id,cell_id,is_operating,operating_state,product_type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,generator_version
2026-09-03T08:10:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,301.4288,310.3288,1701.7739,34.8848,76.8251,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,H,301.9867,310.8867,1590.1318,40.7811,28.8761,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,H,300.6599,309.5599,2014.1066,19.2782,146.5677,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,297.9662,308.6761,1736.7945,31.9665,103.4677,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,300.8022,310.3353,1545.6903,34.6036,168.3369,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,299.101,309.7786,1448.7629,53.5333,189.6999,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,302.9316,313.0629,1406.6664,56.0344,184.9808,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,299.4641,308.9368,1437.0834,44.1307,193.4839,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,302.6904,312.1772,1616.7969,34.9362,173.0844,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,304.0049,312.9466,1332.3881,63.2092,165.6426,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,H,300.3913,311.2297,1408.7461,58.5457,31.2022,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,L,301.1429,311.5788,1563.2623,47.7861,50.8856,relation-reasoning-agent-eval-v3.1
2026-09-03T08:10:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,302.0968,311.3356,1389.4476,52.9962,173.4489,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,300.8981,310.656,1508.8122,41.0243,107.765,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,301.5221,311.4389,1444.0896,45.4046,109.0701,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,296.9872,307.3026,1487.1413,37.1176,175.006,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,296.8585,308.2428,1373.1066,51.2321,93.6891,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,L,299.8111,308.9768,1374.0507,45.5155,217.5786,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,H,301.9362,310.9606,1454.8344,45.0854,122.8589,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,299.8511,309.9518,1527.7378,46.6478,141.9869,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,301.5014,310.4014,1552.3681,45.5552,76.8251,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,300.426,309.9056,1638.1,39.6725,30.1372,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,H,302.085,311.2645,1921.8682,21.6838,146.5677,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,298.3446,308.3747,1618.4684,40.6785,103.4677,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,299.1719,310.1631,1594.6689,29.6198,168.3369,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,297.7136,308.8002,1490.9786,44.6807,189.6999,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,304.3252,314.2158,1517.7084,45.0956,184.9808,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,300.4663,309.3663,1459.4831,43.0864,193.4839,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,301.7781,311.2222,1634.2461,33.8385,173.0844,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,302.3512,311.7449,1309.8251,62.0757,165.6426,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,H,297.95,309.1595,1525.9124,43.9624,32.5061,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,L,297.8125,309.3714,1529.9584,52.4583,51.5399,relation-reasoning-agent-eval-v3.1
2026-09-03T08:20:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,303.974,312.8758,1410.0146,53.0047,173.4489,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,301.6725,311.6218,1613.4277,37.0624,108.4602,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,301.5133,311.4417,1514.0077,41.7443,110.0211,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,296.8761,306.7366,1544.0382,32.0218,175.8679,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,298.0687,309.5018,1326.7238,63.7509,93.6891,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,300.334,309.2915,1448.9773,43.5124,218.2318,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,H,301.6565,311.1103,1402.397,52.8084,124.054,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,M,297.7791,308.9177,1558.0521,42.4209,142.6307,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,M,300.8411,309.7411,1547.1891,47.6063,77.6002,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,300.1633,310.8981,1587.0528,46.2994,30.1372,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,M,301.1698,311.2114,1749.63,26.6581,147.8865,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,298.0498,308.4138,1576.6568,39.7075,104.2485,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,298.8814,309.8643,1329.3667,52.3812,169.1371,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,299.1656,310.4276,1449.2658,48.5596,190.3607,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,300.4509,311.2533,1593.8039,38.0587,185.8909,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,300.284,309.6833,1536.669,37.5955,194.3114,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,299.7604,309.7675,1910.3647,24.2305,173.8317,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,H,301.3116,310.6667,1384.5354,61.1781,166.478,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,H,298.0484,309.2904,1557.2742,42.1651,32.5061,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,L,296.4091,308.5727,1623.0224,45.2813,51.5399,relation-reasoning-agent-eval-v3.1
2026-09-03T08:30:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,304.2246,313.1246,1563.5491,32.8129,174.2227,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,301.4736,311.464,1664.4278,32.4704,108.4602,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,301.0687,309.9687,1418.3249,44.6729,110.0211,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,296.3673,306.7049,1613.5334,32.2637,175.8679,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,299.3445,309.7993,1336.2975,67.5502,94.5143,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,297.7406,307.6506,1366.0679,45.582,218.2318,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,H,300.0905,310.1109,1435.3054,48.5681,124.054,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,M,296.0836,308.078,1574.3109,41.0629,142.6307,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,M,299.5344,309.4387,1521.8411,46.2673,77.6002,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,M,299.0169,310.0878,1508.8019,45.799,30.9647,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,M,301.637,312.3015,1629.1919,31.2267,147.8865,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,302.0578,311.5826,1739.2552,31.1847,104.2485,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,300.2753,310.3303,1404.5635,45.3254,169.1371,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,300.2105,310.9674,1571.9081,38.1611,190.3607,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,299.3134,309.5624,1716.117,29.4564,185.8909,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,298.3446,308.7031,1550.3706,39.5857,194.3114,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,298.1988,308.5837,1633.5282,36.3031,173.8317,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,H,300.1979,310.1108,1377.3785,70.8248,166.478,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,M,298.458,309.4738,1557.0704,40.3919,33.8538,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,H,298.5718,309.9587,1520.1656,51.5736,52.2531,relation-reasoning-agent-eval-v3.1
2026-09-03T08:40:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,304.9645,313.8645,1489.2919,41.6741,174.2227,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,301.8996,312.0687,1659.4171,33.0844,109.2096,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,300.9357,310.4769,1356.4898,50.2989,110.9818,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,300.1211,309.2549,1501.1316,42.8105,176.5993,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,298.1117,309.3353,1441.5149,54.7331,94.5143,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,300.5159,309.9411,1384.8667,45.0735,219.4089,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,M,303.4451,312.3451,1463.7146,50.3186,125.4,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,299.2346,309.9511,1566.5842,42.9385,143.5571,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,300.3353,310.2653,1533.3463,48.9532,78.66,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,M,297.7834,308.7692,1452.077,56.1547,30.9647,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,H,303.0616,313.7509,1468.6394,46.3298,148.958,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,302.4567,311.664,1728.3534,32.4355,105.0026,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,H,301.0525,311.5402,1474.8474,37.7575,169.8415,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,301.505,311.453,1572.0934,42.4557,191.0539,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,300.6138,310.0192,2033.4277,18.4794,186.9526,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,M,298.9634,309.5014,1443.3524,45.7964,195.1468,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,299.4499,309.4511,1473.0611,46.6772,174.496,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,299.9468,309.9313,1403.3358,63.5072,167.7719,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,M,299.2038,310.1764,1450.0532,48.8408,33.8538,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,H,298.1358,308.9979,1545.5966,42.6398,52.2531,relation-reasoning-agent-eval-v3.1
2026-09-03T08:50:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,303.9388,312.842,1636.4539,33.6423,175.098,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,299.0196,309.7913,1548.1606,41.4955,109.2096,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,301.4035,311.178,1297.4904,60.9094,110.9818,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,300.6265,309.8096,1540.6758,39.7143,176.5993,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,M,299.1523,310.102,1438.9419,52.9931,95.3513,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,H,301.6129,310.9906,1344.9095,46.4965,219.4089,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,M,301.8513,310.9906,1545.3429,41.7683,125.4,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,299.0352,309.1199,1494.2617,46.14,143.5571,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,302.6015,311.8322,1583.587,39.425,78.66,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,H,300.2069,310.238,1529.8495,38.4172,31.896,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,H,302.5092,313.4152,1448.8174,49.3347,148.958,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,300.7263,310.3856,2045.5836,21.5051,105.0026,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,H,303.2834,312.7786,1596.5193,30.1856,169.8415,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,301.8762,311.6904,1475.9058,47.2167,191.0539,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,M,299.5343,309.439,2548.8021,12.0,186.9526,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,M,298.9822,309.5567,1583.558,37.4974,195.1468,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,L,298.3931,309.0456,1571.426,35.6989,174.496,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,299.1125,309.295,1447.0424,57.5223,167.7719,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,M,298.4833,309.4722,1402.3634,54.8293,34.953,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,L,297.6998,308.9873,1536.0682,41.3141,53.5424,relation-reasoning-agent-eval-v3.1
2026-09-03T09:00:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,303.6753,312.5753,1626.9334,36.2254,175.098,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,M,301.6501,310.7953,1605.3843,37.2787,109.9126,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,L,301.3408,311.4401,1350.3803,54.2437,111.9264,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,H,300.6439,310.0357,1448.4136,50.894,177.4673,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,M,298.7103,309.0838,1391.865,54.7798,95.3513,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,L,299.9202,310.0011,1393.4815,45.1314,220.0,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,300.4661,309.3756,1569.9905,41.5786,126.2995,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,299.0678,309.2615,1490.1137,42.6092,144.3693,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,302.2355,311.3627,1554.1372,42.2374,79.4494,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,H,299.9693,309.4695,1661.2124,33.2965,31.896,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,303.3328,313.6985,1438.8505,48.952,150.1677,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,M,301.2595,310.7592,1808.291,29.9046,105.7844,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,H,302.1636,311.7062,1508.467,38.3423,171.1728,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,H,300.2414,309.5595,1617.3142,37.3051,191.6987,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,H,300.4777,310.4928,2034.6992,18.3179,187.8697,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,L,300.3047,309.8817,1508.9702,44.7573,196.0433,relation-reasoning-agent-eval-v3.1
2026-09-03T09:10:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,M,301.3348,311.007,1469.426,45.1948,175.2056,relation-reasoning-agent-eval-v3.1
