observed_at,asset_id,site_id,cell_id,is_operating,operating_state,voltage_raw,rotation_raw,pressure_raw,vibration_raw,relative_vibration_z,relative_vibration_zone,generator_version
2026-08-12T00:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,164.6166,443.6046,92.118,38.272,-0.2743,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,184.2805,412.4571,96.1566,44.7665,0.597,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,177.4879,486.2124,99.7886,41.5609,0.3203,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,169.1327,346.084,106.118,39.6069,0.0979,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,176.6618,450.7131,109.8894,42.4504,0.35,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,164.9018,483.9273,96.8821,39.0079,-0.138,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,159.2125,420.6986,92.775,45.1479,0.6676,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,178.8312,432.0797,99.7842,41.293,0.2707,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,166.817,391.3017,111.3656,35.6391,-0.6369,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,153.5967,460.6672,110.6792,35.3168,-0.9711,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,156.7538,506.8015,97.5838,38.6416,-0.2058,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,156.989,462.4643,88.0053,47.9563,1.1877,B,relation-reasoning-agent-eval-v3.1
2026-08-12T00:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,189.2683,406.5837,104.3994,35.4652,-0.8085,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,161.6381,415.4471,100.6098,37.1651,-0.3543,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,147.8759,442.7609,108.853,33.3123,-1.3422,B,relation-reasoning-agent-eval-v3.1
2026-08-12T00:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,175.5593,502.5271,101.8951,38.4155,-0.2477,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,172.0089,463.2198,91.4045,53.2081,2.1603,C,relation-reasoning-agent-eval-v3.1
2026-08-12T00:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,175.7617,423.9612,97.7845,31.9581,-1.458,B,relation-reasoning-agent-eval-v3.1
2026-08-12T00:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,164.1832,419.7952,93.0073,37.2925,-0.3307,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,152.6757,442.07,110.2933,35.0402,-1.0223,B,relation-reasoning-agent-eval-v3.1
2026-08-12T00:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,170.4121,504.7032,108.3174,41.4208,0.3088,A,relation-reasoning-agent-eval-v3.1
2026-08-12T00:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,175.2623,448.5401,94.5767,51.841,1.9071,B,relation-reasoning-agent-eval-v3.1
2026-08-12T01:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,165.3513,432.7252,99.0093,35.0846,-0.879,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,154.6814,383.8292,94.601,36.493,-0.4788,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,173.0111,451.4285,111.5245,40.3544,-0.0382,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,174.4848,538.2015,102.3851,40.446,0.1283,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,158.8995,436.0498,94.9333,48.5996,1.3069,B,relation-reasoning-agent-eval-v3.1
2026-08-12T01:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,169.7036,392.1808,96.6341,36.1724,-0.6776,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,161.838,421.1704,94.9271,31.2578,-1.4482,B,relation-reasoning-agent-eval-v3.1
2026-08-12T01:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,153.0802,489.2243,111.0811,39.7163,-0.1563,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,155.3545,517.6571,108.9189,41.9885,0.414,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,163.3989,409.6749,103.2572,49.6334,1.4983,B,relation-reasoning-agent-eval-v3.1
2026-08-12T01:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,180.213,413.3917,94.5268,37.7834,-0.3792,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,165.4715,411.3578,96.8655,31.2801,-1.4441,B,relation-reasoning-agent-eval-v3.1
2026-08-12T01:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,137.9193,484.1958,104.3651,36.9702,-0.6649,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,173.1171,544.0047,106.1805,43.1683,0.6325,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,156.8724,440.0325,103.6609,45.4632,0.726,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,185.6901,358.1274,100.6692,38.3934,-0.2663,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,186.8626,409.301,93.4145,31.7684,-1.3537,B,relation-reasoning-agent-eval-v3.1
2026-08-12T01:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,146.5036,481.6116,101.4828,32.0897,-1.5687,B,relation-reasoning-agent-eval-v3.1
2026-08-12T01:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,151.7903,504.4595,101.9474,43.2168,0.6414,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,175.8088,425.9268,98.2814,44.3613,0.522,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,183.1864,365.5299,100.2023,38.2854,-0.2863,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,200.2875,413.9204,95.0024,39.4243,0.0641,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,139.8904,512.2321,104.0364,39.4019,-0.2146,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,165.0701,470.1252,101.6143,41.1981,0.2676,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,173.4502,392.1831,101.1591,45.2309,0.683,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,162.4546,342.2857,104.3835,41.3421,0.2798,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,209.6312,446.0038,95.1003,37.0592,-0.3739,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,142.1704,476.6282,103.4331,43.6504,0.5722,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,155.729,491.8065,98.8965,37.4861,-0.4198,A,relation-reasoning-agent-eval-v3.1
2026-08-12T01:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,168.7345,415.708,97.8326,47.0467,1.0193,B,relation-reasoning-agent-eval-v3.1
2026-08-12T02:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,162.9346,403.5333,108.6434,41.848,0.3735,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,211.6003,444.7747,104.7089,37.0543,-0.3748,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,145.9437,458.9243,97.5124,47.3799,1.2629,B,relation-reasoning-agent-eval-v3.1
2026-08-12T02:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,165.192,460.9923,102.5843,38.5802,-0.2172,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,169.3065,410.7579,100.7178,45.3874,0.712,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,153.1853,414.0186,107.1003,41.878,0.379,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,191.4756,423.9907,100.9092,34.3065,-0.8837,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,150.5677,447.1779,95.4976,40.6192,0.0109,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,181.5452,482.2412,101.8063,37.8845,-0.346,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,166.1333,423.0341,98.782,43.6231,0.3853,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,155.1073,421.1838,104.6712,35.5594,-0.7911,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,181.2813,367.6972,100.0757,37.715,-0.2525,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,161.978,440.5173,106.7901,44.0026,0.6374,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,184.2086,415.1818,104.1575,36.0657,-0.6828,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,166.3936,472.3258,101.1346,46.11,0.8458,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,157.9598,418.6552,103.6477,35.2919,-0.8406,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,179.4845,424.7412,102.2907,36.2038,-0.5323,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,160.0426,397.3275,102.9101,37.8202,-0.5075,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,192.9425,422.351,102.6179,35.7664,-0.7383,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,165.1166,466.1403,98.0461,42.42,0.1625,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,181.1587,441.4201,105.8332,39.5491,-0.0522,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,177.9763,388.8063,104.1251,37.2062,-0.3467,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,155.2724,386.44,101.3493,38.1186,-0.4522,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,205.7165,407.5822,99.134,48.8245,1.6799,B,relation-reasoning-agent-eval-v3.1
2026-08-12T02:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,153.9387,447.6331,92.85,39.3755,-0.4013,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,202.0983,431.1517,105.2095,33.2076,-1.2266,B,relation-reasoning-agent-eval-v3.1
2026-08-12T02:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,178.6618,372.5718,99.2166,41.6523,0.4767,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,150.8787,409.2985,105.8774,39.2088,-0.2503,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,199.2497,412.4154,95.4232,43.0682,0.6139,A,relation-reasoning-agent-eval-v3.1
2026-08-12T02:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,162.7453,470.2699,94.3934,44.8381,0.6103,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,202.0119,467.9107,100.7479,36.391,-0.6371,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,181.3028,387.8892,93.9567,39.9511,0.1616,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,137.5189,418.2987,105.1238,41.2983,0.1366,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,192.1239,401.5285,91.8961,41.7614,0.3719,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,147.3293,418.2771,96.7474,42.6629,0.2074,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,186.2711,431.8087,106.0779,36.3443,-0.6457,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,198.1339,394.9158,96.7207,42.5618,0.6451,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,130.971,397.6147,105.7765,40.648,0.0162,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,190.7745,492.7905,98.5408,40.0615,0.0571,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,147.8912,438.1209,94.7864,43.8768,0.4323,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,170.1065,418.7096,95.8955,28.9307,-2.0186,C,relation-reasoning-agent-eval-v3.1
2026-08-12T03:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,187.5256,374.9038,105.268,45.0572,1.1072,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,139.6961,436.4202,103.8324,36.9142,-0.6752,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,171.6574,492.6403,96.1066,36.6015,-0.5836,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,159.1727,487.1517,90.5952,45.3195,0.6994,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,171.2519,422.7812,94.242,26.2247,-2.5197,C,relation-reasoning-agent-eval-v3.1
2026-08-12T03:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,169.4801,418.6937,98.1352,47.8195,1.6187,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,158.2161,412.0408,97.0176,37.3177,-0.6005,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,197.3689,463.5853,87.7086,33.664,-1.1276,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,156.1276,473.1993,92.8447,45.197,0.6767,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,187.287,465.0545,90.1388,26.0003,-2.5613,C,relation-reasoning-agent-eval-v3.1
2026-08-12T03:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,164.1387,431.0709,101.1803,45.8366,1.2515,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,164.7309,440.2993,104.6875,45.2358,0.8658,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,182.3481,467.3512,96.6819,33.2523,-1.2038,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,164.8851,488.7067,102.0249,47.5217,1.1072,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,199.2337,428.2013,95.7347,22.0837,-3.2866,D,relation-reasoning-agent-eval-v3.1
2026-08-12T03:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,166.9633,457.5519,100.6674,48.1094,1.6724,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,163.45,437.3005,104.789,47.0261,1.1973,B,relation-reasoning-agent-eval-v3.1
2026-08-12T03:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,176.5185,462.1108,102.4813,36.2344,-0.6516,A,relation-reasoning-agent-eval-v3.1
2026-08-12T03:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,172.9304,489.1799,107.5999,41.4358,-0.0198,A,relation-reasoning-agent-eval-v3.1
2026-08-12T04:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,192.5181,400.7987,96.2052,24.1738,-2.8995,C,relation-reasoning-agent-eval-v3.1
2026-08-12T04:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,189.6286,402.459,105.5522,47.2796,1.5188,B,relation-reasoning-agent-eval-v3.1
2026-08-12T04:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,150.8258,368.9044,109.5804,51.7282,2.0681,C,relation-reasoning-agent-eval-v3.1
2026-08-12T04:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,169.9942,476.5264,103.303,39.6984,-0.0101,A,relation-reasoning-agent-eval-v3.1
2026-08-12T04:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,165.0719,432.0667,106.6738,34.5148,-1.3014,B,relation-reasoning-agent-eval-v3.1
2026-08-12T04:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,171.7325,405.8806,90.5769,31.3303,-1.5742,B,relation-reasoning-agent-eval-v3.1
2026-08-12T04:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,191.9286,423.241,99.691,39.2318,0.0284,A,relation-reasoning-agent-eval-v3.1
